"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"411","RT @Celinesth: #tech #pixelgame #CES2017 #indiedev #gamedev #gamemaker #Motorola Moto X Play podría ver A… https://t.co/aWiYDaOFiU https://…",FALSE,0,NA,2017-01-14 10:38:34,FALSE,NA,"820218542469607424",NA,"<a href=""http://www.qosdevelopment.com"" rel=""nofollow"">Indie Game dev bot 6</a>","IndieGameDevBot",5,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/522536769502195712/cG1yitHo_normal.jpeg"
"412","RT @josbel_30: #tech #pixelgame #CES2017 #indiedev #gamedev #gamemaker #Motorola Moto X Play podría ver A… https://t.co/qbme5nDm8T https://…",FALSE,0,NA,2017-01-14 10:38:33,FALSE,NA,"820218541441957888",NA,"<a href=""http://www.qosdevelopment.com"" rel=""nofollow"">Indie Game dev bot 6</a>","IndieGameDevBot",4,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/522536769502195712/cG1yitHo_normal.jpeg"
"413","RT @WoodstockPro: RT josbel_30: #tech #pixelgame #CES2017 #indiedev #gamedev #gamemaker #Motorola Moto X Play podría ver A… … https://t.co/…",FALSE,0,NA,2017-01-14 10:38:33,FALSE,NA,"820218538120060929",NA,"<a href=""http://www.qosdevelopment.com"" rel=""nofollow"">Indie Game dev bot 6</a>","IndieGameDevBot",1,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/522536769502195712/cG1yitHo_normal.jpeg"
"414","RT @WoodstockPro: RT Celinesth: #tech #pixelgame #CES2017 #indiedev #gamedev #gamemaker #Motorola Moto X Play podría ver A… … https://t.co/…",FALSE,0,NA,2017-01-14 10:38:32,FALSE,NA,"820218537088286720",NA,"<a href=""http://www.qosdevelopment.com"" rel=""nofollow"">Indie Game dev bot 6</a>","IndieGameDevBot",1,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/522536769502195712/cG1yitHo_normal.jpeg"
"415","RT @WoodstockPro: RT darknessreview: #tech #pixelgame #CES2017 #indiedev #gamedev #gamemaker #Motorola Moto X Play podría ver A… … https://…",FALSE,0,NA,2017-01-14 10:38:32,FALSE,NA,"820218536157134848",NA,"<a href=""http://www.qosdevelopment.com"" rel=""nofollow"">Indie Game dev bot 6</a>","IndieGameDevBot",1,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/522536769502195712/cG1yitHo_normal.jpeg"
"416","RT darknessreview: #tech #pixelgame #CES2017 #indiedev #gamedev #gamemaker #Motorola Moto X Play podría ver A… … https://t.co/0dpCVh6OTJ",FALSE,1,NA,2017-01-14 10:37:39,FALSE,NA,"820218314228113409",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","WoodstockPro",1,FALSE,FALSE,NA,NA,"West Palm Beach, FL","en","http://pbs.twimg.com/profile_images/799435934357811201/enjVwYdV_normal.jpg"
"417","RT Celinesth: #tech #pixelgame #CES2017 #indiedev #gamedev #gamemaker #Motorola Moto X Play podría ver A… … https://t.co/V9pYCvCZ5o",FALSE,0,NA,2017-01-14 10:37:39,FALSE,NA,"820218311883550720",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","WoodstockPro",1,FALSE,FALSE,NA,NA,"West Palm Beach, FL","en","http://pbs.twimg.com/profile_images/799435934357811201/enjVwYdV_normal.jpg"
"418","RT josbel_30: #tech #pixelgame #CES2017 #indiedev #gamedev #gamemaker #Motorola Moto X Play podría ver A… … https://t.co/ZBAdxcj6pf",FALSE,0,NA,2017-01-14 10:37:38,FALSE,NA,"820218308297457664",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","WoodstockPro",1,FALSE,FALSE,NA,NA,"West Palm Beach, FL","en","http://pbs.twimg.com/profile_images/799435934357811201/enjVwYdV_normal.jpg"
"419","RT @darknessreview: #tech #pixelgame #CES2017 #indiedev #gamedev #gamemaker #Motorola Moto X Play podría ver A… https://t.co/gzhYgjUcCb htt…",FALSE,0,NA,2017-01-14 10:37:21,FALSE,NA,"820218237195522049",NA,"<a href=""http://www.cindie.com.br"" rel=""nofollow"">AprenderGDV</a>","AprenderGameDev",5,TRUE,FALSE,NA,NA,"Worldwide","en","http://pbs.twimg.com/profile_images/718166187620900865/wPtSJg-x_normal.jpg"
"420","RT @Celinesth: #tech #pixelgame #CES2017 #indiedev #gamedev #gamemaker #Motorola Moto X Play podría ver A… https://t.co/aWiYDaOFiU https://…",FALSE,0,NA,2017-01-14 10:37:21,FALSE,NA,"820218236511916032",NA,"<a href=""http://www.cindie.com.br"" rel=""nofollow"">AprenderGDV</a>","AprenderGameDev",5,TRUE,FALSE,NA,NA,"Worldwide","en","http://pbs.twimg.com/profile_images/718166187620900865/wPtSJg-x_normal.jpg"
"421","RT @josbel_30: #tech #pixelgame #CES2017 #indiedev #gamedev #gamemaker #Motorola Moto X Play podría ver A… https://t.co/qbme5nDm8T https://…",FALSE,0,NA,2017-01-14 10:37:20,FALSE,NA,"820218235782131712",NA,"<a href=""http://www.cindie.com.br"" rel=""nofollow"">AprenderGDV</a>","AprenderGameDev",4,TRUE,FALSE,NA,NA,"Worldwide","en","http://pbs.twimg.com/profile_images/718166187620900865/wPtSJg-x_normal.jpg"
"422","AndroidWorld - Lenovo si prepara a presentare nuovi #Motorola al MWC: appuntamento al 26 febbraio https://t.co/Ivj11XNTXq androidworldit #…",FALSE,0,NA,2017-01-14 10:37:16,FALSE,NA,"820218218883284994",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","TechOnlineNews",0,FALSE,FALSE,NA,NA,"Italy ","it","http://pbs.twimg.com/profile_images/645503303078559744/nxCoAw3z_normal.png"
"423","AndroidWorld - Lenovo si prepara a presentare nuovi #Motorola al MWC: appuntamento al 26 febbraio https://t.co/GD0R7xbztz @androidworldit",FALSE,0,NA,2017-01-14 10:37:08,FALSE,NA,"820218183827144704",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","btouchit",0,FALSE,FALSE,NA,NA,"","it","http://pbs.twimg.com/profile_images/673905822511034368/fvWNU_lL_normal.png"
"424","RT @Celinesth: #tech #pixelgame #CES2017 #indiedev #gamedev #gamemaker #Motorola Moto X Play podría ver A… https://t.co/aWiYDaOFiU https://…",FALSE,0,NA,2017-01-14 10:35:49,FALSE,NA,"820217853076996096",NA,"<a href=""https://github.com/basti2342/retweet-bot"" rel=""nofollow"">Indie Spain Gamedev Bot</a>","indiespain",5,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/724748712291897344/gAAV7ES__normal.jpg"
"425","RT @darknessreview: #tech #pixelgame #CES2017 #indiedev #gamedev #gamemaker #Motorola Moto X Play podría ver A… https://t.co/gzhYgjUcCb htt…",FALSE,0,NA,2017-01-14 10:35:49,FALSE,NA,"820217851655163904",NA,"<a href=""https://github.com/basti2342/retweet-bot"" rel=""nofollow"">Indie Spain Gamedev Bot</a>","indiespain",5,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/724748712291897344/gAAV7ES__normal.jpg"
"426","#tech #pixelgame #CES2017 #indiedev #gamedev #gamemaker #Motorola Moto X Play podría ver A… https://t.co/qbme5nDm8T https://t.co/mehnKeHeyf",FALSE,0,NA,2017-01-14 10:35:34,FALSE,NA,"820217787599687682",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","josbel_30",4,FALSE,FALSE,NA,NA,"Caracas, Distrito Capital","es","http://pbs.twimg.com/profile_images/683456136100589568/4oBHjQH6_normal.jpg"
"427","#tech #pixelgame #CES2017 #indiedev #gamedev #gamemaker #Motorola Moto X Play podría ver A… https://t.co/aWiYDaOFiU https://t.co/6WRNXAMbg0",FALSE,0,NA,2017-01-14 10:35:19,FALSE,NA,"820217727461769218",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Celinesth",5,FALSE,FALSE,NA,NA,"ÜT: 10.47009,-66.901753","en","http://pbs.twimg.com/profile_images/551548427130404864/xGqxWzvx_normal.jpeg"
"428","#tech #pixelgame #CES2017 #indiedev #gamedev #gamemaker #Motorola Moto X Play podría ver A… https://t.co/o5XPaRecyd https://t.co/2IqVhVKmj7",FALSE,0,NA,2017-01-14 10:35:13,FALSE,NA,"820217701004144642",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","melefezu",1,FALSE,FALSE,NA,NA,"Venezuela,caracas","es","http://pbs.twimg.com/profile_images/732626451908943872/2C0KMY9W_normal.jpg"
"429","#tech #pixelgame #CES2017 #indiedev #gamedev #gamemaker #Motorola Moto X Play podría ver A… https://t.co/gzhYgjUcCb https://t.co/BfRK6e1XnQ",FALSE,0,NA,2017-01-14 10:35:06,FALSE,NA,"820217673732804608",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","darknessreview",5,FALSE,FALSE,NA,NA,"Caracas, Venezuela","es","http://pbs.twimg.com/profile_images/817830517697638400/it1Mi3qm_normal.jpg"
"430","Motorola fissa un evento per il 26 febbraio al MWC https://t.co/Zum9GDCDyO #Informatica #Telefonia #Motorola",FALSE,1,NA,2017-01-14 10:28:35,FALSE,NA,"820216033499705344",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","iwinuxfeed",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/538578181/iwinux_normal.jpg"
"431","#Motorola fissa un evento il 26 febbraio al #mwc17 https://t.co/NXaM6a5BgV",FALSE,0,NA,2017-01-14 10:16:50,FALSE,NA,"820213073957023744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frankrai96",0,FALSE,FALSE,NA,NA,"#Perugia #Italy ","it","http://pbs.twimg.com/profile_images/701497435974144004/YgkNqLkV_normal.jpg"
"432","Motorola Event On February 26th MWC in Barcelona https://t.co/7SjD6eKcEY #android #mobiles #motorola #news #events",FALSE,0,NA,2017-01-14 10:08:29,FALSE,NA,"820210973093072896",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","gogoogleandroid",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/2919651873/9d8a50c95dc564a1dc3a2ae3788cf847_normal.png"
"433","Motorola Mobíles https://t.co/WO4VDRQYDB TECH - MOBILES #mobiles #motorola CLASSIFIEDS ADS GRATIS",FALSE,0,NA,2017-01-14 09:39:08,FALSE,NA,"820203587930378240",NA,"<a href=""http://www.megalegit.com/market"" rel=""nofollow"">megalegit integration</a>","updatesbot",0,FALSE,FALSE,NA,NA,"FREE CLASSIFIEDS ADS ADVERTS","en","http://pbs.twimg.com/profile_images/761276565959249924/OeqZbo7F_normal.jpg"
"434","El Moto Z Play recibe la actualización a Android 7.0 https://t.co/ByEWY8LPtu #Móvil #Android #Lenovo #Motorola",FALSE,0,NA,2017-01-14 09:39:05,FALSE,NA,"820203573409509376",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","wedit4u",0,FALSE,FALSE,NA,NA,"Chile","es","http://pbs.twimg.com/profile_images/3570850411/b6dab1dc345e202e5a07a3c06bf4e461_normal.png"
"435","THE Gadget Sleeve Shop | https://t.co/Nc8XdLQIUB | #HTConeM8 #SurfacePro3 #GalaxS5 #iPhone #Nexus #Motorola #Lumia #Kindle",FALSE,0,NA,2017-01-14 09:15:18,FALSE,NA,"820197588133707776",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","iPhone_Sleeves",0,FALSE,FALSE,NA,NA,"","de","http://pbs.twimg.com/profile_images/483236362930225152/5l_E8yDl_normal.jpeg"
"436","#motorola is the latest to confirm its MWC 2017 press event on Feb. 26 https://t.co/H2ZKWGEE7u https://t.co/Qk17Doie8o",FALSE,0,NA,2017-01-14 09:09:19,FALSE,NA,"820196085662683140",NA,"<a href=""http://www.crazyminds.net"" rel=""nofollow"">CrazyTwitterBot</a>","tecknewsreport",0,FALSE,FALSE,NA,NA,"","pt","http://pbs.twimg.com/profile_images/799592657509122048/lhdMhWSa_normal.jpg"
"437","Lenovo conferma un evento per il 26 febbraio al MWC 2017: nuovi Moto G in arrivo? https://t.co/KTgvyROqpR #Lenovo #Motorola",FALSE,0,NA,2017-01-14 08:58:33,FALSE,NA,"820193375345225728",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TuttoAndroid",0,FALSE,FALSE,NA,NA,"Italia","it","http://pbs.twimg.com/profile_images/600230640550694913/KVvlqYbx_normal.png"
"438","#Motorola #MotoXPlay to get #Nougat by January-end https://t.co/hdd1daPdUw https://t.co/UyJSCHIWES",FALSE,0,NA,2017-01-14 07:47:46,FALSE,NA,"820175560114458625",NA,"<a href=""http://www.techshout.com"" rel=""nofollow"">TechShout</a>","techshout",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/378800000021265665/2a7458c42133dd4f461ffc1a57dd9da3_normal.png"
"439","#Motorola is the latest to confirm its #MWC2017 press event on Feb. 26

https://t.co/xq0xrF8XWq",FALSE,0,NA,2017-01-14 07:26:21,FALSE,NA,"820170172770250752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","narinshetty",0,FALSE,FALSE,NA,NA,"Mumbai ","en","http://pbs.twimg.com/profile_images/757270017570381824/dhuvPUo8_normal.jpg"
"440","#Motorola Moto G5 eind februari te zien op MWC: Benieuwd naar wat Motorola voor ons in petto heeft' Dan… https://t.co/VVkzV9vjsp #nieuws",FALSE,0,NA,2017-01-14 07:23:05,FALSE,NA,"820169350212513793",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","m_obdam",0,FALSE,FALSE,NA,NA,"071, The Netherlands","nl","http://pbs.twimg.com/profile_images/2375522956/nasoivf2ai3kr0ftzkrd_normal.gif"
"441","RT @dwipermanaaji: [HOT NEWS] Moto Z Force Druid Review 
https://t.co/Rf9pqVxhKL
#Motorola #motorla_review #moto_z_force_druid_review https…",FALSE,0,NA,2017-01-14 07:21:32,FALSE,NA,"820168956975513601",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Derlickmr",16,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/819713292767629312/8NCy3tP0_normal.jpg"
"442","Motorola Moto G – Global GSM – Unlocked – 16GB https://t.co/9VTx2ECRAi #smartphone #motorola #onlineshopping",FALSE,0,NA,2017-01-14 07:20:47,FALSE,NA,"820168771788673024",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","IzzyMedia",2,FALSE,FALSE,NA,NA,"Sillicon Valley","id","http://pbs.twimg.com/profile_images/501459859682758659/-Kr76Cme_normal.jpeg"
"443","RT @dwipermanaaji: [HOT NEWS] Moto Z Force Druid Review 
https://t.co/Rf9pqVxhKL
#Motorola #motorla_review #moto_z_force_druid_review https…",FALSE,0,NA,2017-01-14 07:19:10,FALSE,NA,"820168363154415616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rishabhrocks55",16,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/786428884967317504/YDC-gHe8_normal.jpg"
"444","RT @dwipermanaaji: [HOT NEWS] Moto Z Force Druid Review 
https://t.co/Rf9pqVxhKL
#Motorola #motorla_review #moto_z_force_druid_review https…",FALSE,0,NA,2017-01-14 07:18:59,FALSE,NA,"820168317948272640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","acrgjadg",16,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/820165637355999232/8jYJzNgg_normal.jpg"
"445","RT @dwipermanaaji: [HOT NEWS] Moto Z Force Druid Review 
https://t.co/Rf9pqVxhKL
#Motorola #motorla_review #moto_z_force_druid_review https…",FALSE,0,NA,2017-01-14 07:18:59,FALSE,NA,"820168317352542208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wowchanne",16,TRUE,FALSE,NA,NA,"Cilacap Tengah, Indonesia","id","http://pbs.twimg.com/profile_images/812538610779975680/19yVwjPY_normal.jpg"
"446","RT @dwipermanaaji: [HOT NEWS] Moto Z Force Druid Review 
https://t.co/Rf9pqVxhKL
#Motorola #motorla_review #moto_z_force_druid_review https…",FALSE,0,NA,2017-01-14 07:18:56,FALSE,NA,"820168306824912896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pyotr51wvaf",16,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/793376729582579712/py025W1N_normal.jpg"
"447","RT @dwipermanaaji: [HOT NEWS] Moto Z Force Druid Review 
https://t.co/Rf9pqVxhKL
#Motorola #motorla_review #moto_z_force_druid_review https…",FALSE,0,NA,2017-01-14 07:18:50,FALSE,NA,"820168279209586689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","miopicture",16,TRUE,FALSE,NA,NA,"East Borneo, Indonesia","en","http://pbs.twimg.com/profile_images/819015941044387840/CuuLtGy9_normal.jpg"
"448","#Motorola announces #MWC2017 event on Feb 26 https://t.co/GrxJU6Ha5Z https://t.co/14SJoYoSR2",FALSE,0,NA,2017-01-14 07:17:24,FALSE,NA,"820167917580861440",NA,"<a href=""http://www.techshout.com"" rel=""nofollow"">TechShout</a>","techshout",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/378800000021265665/2a7458c42133dd4f461ffc1a57dd9da3_normal.png"
"449","#Motorola is #Holding an #Event at MWC in #Barcelona on #February 26 

https://t.co/C4f9J2iCbE https://t.co/slOrRi0Ngw",FALSE,0,NA,2017-01-14 06:57:41,FALSE,NA,"820162955392282624",NA,"<a href=""http://bestvideostoday.com"" rel=""nofollow"">NewsVideos</a>","newsinvideos",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/638399188758167553/oUPM9kDi_normal.jpg"
"450","RT @dwipermanaaji: [HOT NEWS] Moto Z Force Druid Review 
https://t.co/Rf9pqVxhKL
#Motorola #motorla_review #moto_z_force_druid_review https…",FALSE,0,NA,2017-01-14 06:52:11,FALSE,NA,"820161573415256065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yolofel12",16,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/819279585250525184/Y5HN070c_normal.jpg"
"451","RT @dwipermanaaji: [HOT NEWS] Moto Z Force Druid Review 
https://t.co/Rf9pqVxhKL
#Motorola #motorla_review #moto_z_force_druid_review https…",FALSE,0,NA,2017-01-14 06:52:05,FALSE,NA,"820161548408782848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","genial_diego",16,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/817821221031178244/PYolSa5N_normal.jpg"
"452","RT @dwipermanaaji: [HOT NEWS] Moto Z Force Druid Review 
https://t.co/Rf9pqVxhKL
#Motorola #motorla_review #moto_z_force_druid_review https…",FALSE,0,NA,2017-01-14 06:52:04,FALSE,NA,"820161542293336064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nisafashion18",16,TRUE,FALSE,NA,NA,"Medan Baru, Indonesia","id","http://pbs.twimg.com/profile_images/810016658878103556/j25tIs-B_normal.jpg"
"453","RT @dwipermanaaji: [HOT NEWS] Moto Z Force Druid Review 
https://t.co/Rf9pqVxhKL
#Motorola #motorla_review #moto_z_force_druid_review https…",FALSE,0,NA,2017-01-14 06:52:03,FALSE,NA,"820161540280217600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DaneJason1",16,TRUE,FALSE,NA,NA,"Ottawa, Ontario","en","http://pbs.twimg.com/profile_images/815867045954732032/jFGxS5va_normal.jpg"
"454","RT @dwipermanaaji: [HOT NEWS] Moto Z Force Druid Review 
https://t.co/Rf9pqVxhKL
#Motorola #motorla_review #moto_z_force_druid_review https…",FALSE,0,NA,2017-01-14 06:52:03,FALSE,NA,"820161538388557825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wUE6rius17HGt3K",16,TRUE,FALSE,NA,NA,"Kyrgyzstan","ru","http://pbs.twimg.com/profile_images/819732323864346624/ygwJCDba_normal.jpg"
"455","#Motorola Moto Z Play krijgt deze maand Android Nougat: In navolging van de Motorola Moto Z en Motorola Z… https://t.co/Y3smFzlnup #nieuws",FALSE,0,NA,2017-01-14 06:50:03,FALSE,NA,"820161037420806146",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","m_obdam",0,FALSE,FALSE,NA,NA,"071, The Netherlands","nl","http://pbs.twimg.com/profile_images/2375522956/nasoivf2ai3kr0ftzkrd_normal.gif"
"456","[HOT NEWS] Moto Z Force Druid Review 
https://t.co/Rf9pqVxhKL
#Motorola #motorla_review #moto_z_force_druid_review https://t.co/nJKjlUQ7hO",FALSE,1,NA,2017-01-14 06:48:57,FALSE,NA,"820160757841076224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dwipermanaaji",16,FALSE,FALSE,NA,NA,"cianjur","id","http://pbs.twimg.com/profile_images/2864171804/8cd3c6a0cbc138ae743a17793f32765f_normal.jpeg"
"457","RT @AndroidAuth: #motorola is the latest to confirm its MWC 2017 press event on Feb. 26 https://t.co/QXUOGgzytd https://t.co/ELVQNfn1Vf",FALSE,0,NA,2017-01-14 06:48:33,FALSE,NA,"820160660126318593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Risky86rider",13,TRUE,FALSE,NA,NA,"Rajkot, India","en","http://pbs.twimg.com/profile_images/772155154955108352/X8lOePA9_normal.jpg"
"458","RT @dwipermanaaji: [HOT NEWS] Moto Z Force Druid Review
https://t.co/Rf9pqVxhKL
#MOTOROLA #MOTO_Z_FORCE_DRUID_REVIEW #GADGET",FALSE,0,NA,2017-01-14 06:45:07,FALSE,NA,"820159793230913536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hacked1795",10,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/820039700442451969/KGv4e0qr_normal.jpg"
"459","RT @dwipermanaaji: [HOT NEWS] Moto Z Force Druid Review
https://t.co/Rf9pqVxhKL
#MOTOROLA #MOTO_Z_FORCE_DRUID_REVIEW #GADGET",FALSE,0,NA,2017-01-14 06:45:06,FALSE,NA,"820159789066055680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ManuBrache",10,TRUE,FALSE,NA,NA,"Dominican Republic","es","http://pbs.twimg.com/profile_images/711713711384203264/CEHTEB1M_normal.jpg"
"460","RT @dwipermanaaji: [HOT NEWS] Moto Z Force Druid Review
https://t.co/Rf9pqVxhKL
#MOTOROLA #MOTO_Z_FORCE_DRUID_REVIEW #GADGET",FALSE,0,NA,2017-01-14 06:45:00,FALSE,NA,"820159765468811264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wUE6rius17HGt3K",10,TRUE,FALSE,NA,NA,"Kyrgyzstan","ru","http://pbs.twimg.com/profile_images/819732323864346624/ygwJCDba_normal.jpg"
"461","RT @dwipermanaaji: [HOT NEWS] Moto Z Force Druid Review
https://t.co/Rf9pqVxhKL
#MOTOROLA #MOTO_Z_FORCE_DRUID_REVIEW #GADGET",FALSE,0,NA,2017-01-14 06:45:00,FALSE,NA,"820159763367370752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","froodoox",10,TRUE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/819819849677295617/J4i79H-w_normal.jpg"
"462","RT @dwipermanaaji: [HOT NEWS] Moto Z Force Druid Review
https://t.co/Rf9pqVxhKL
#MOTOROLA #MOTO_Z_FORCE_DRUID_REVIEW #GADGET",FALSE,0,NA,2017-01-14 06:44:59,FALSE,NA,"820159760976621568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nisafashion18",10,TRUE,FALSE,NA,NA,"Medan Baru, Indonesia","id","http://pbs.twimg.com/profile_images/810016658878103556/j25tIs-B_normal.jpg"
"463","RT @dwipermanaaji: [HOT NEWS] Moto Z Force Druid Review
https://t.co/Rf9pqVxhKL
#MOTOROLA #MOTO_Z_FORCE_DRUID_REVIEW #GADGET",FALSE,0,NA,2017-01-14 06:44:58,FALSE,NA,"820159755784167424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","genial_diego",10,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/817821221031178244/PYolSa5N_normal.jpg"
"464","RT @dwipermanaaji: [HOT NEWS] Moto Z Force Druid Review
https://t.co/Rf9pqVxhKL
#MOTOROLA #MOTO_Z_FORCE_DRUID_REVIEW #GADGET",FALSE,0,NA,2017-01-14 06:44:57,FALSE,NA,"820159753674518529",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BracheWT",10,TRUE,FALSE,NA,NA,"Dominican Republic","es","http://pbs.twimg.com/profile_images/816460014143451136/b_5HCgnx_normal.jpg"
"465","[HOT NEWS] Moto Z Force Druid Review
https://t.co/Rf9pqVxhKL
#MOTOROLA #MOTO_Z_FORCE_DRUID_REVIEW #GADGET",FALSE,0,NA,2017-01-14 06:40:03,FALSE,NA,"820158520376967168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dwipermanaaji",10,FALSE,FALSE,NA,NA,"cianjur","id","http://pbs.twimg.com/profile_images/2864171804/8cd3c6a0cbc138ae743a17793f32765f_normal.jpeg"
"466","Moto Z Play Will Get Android 7.0 Nougat in Europe by the End of January https://t.co/FkvQ0zhwaj #android #motorola",FALSE,0,NA,2017-01-14 06:35:33,FALSE,NA,"820157386044350464",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","gogoogleandroid",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/2919651873/9d8a50c95dc564a1dc3a2ae3788cf847_normal.png"
"467","RT @DagCleo: #motorola #babyphone im test 5 https://t.co/DW4Srk1pCx https://t.co/AmODCMsh0i",FALSE,0,NA,2017-01-14 06:01:59,FALSE,NA,"820148941002043393",NA,"<a href=""https://twitter.com/VitoriaOctavius"" rel=""nofollow"">VitoriaOctavius</a>","cariexx",26,TRUE,FALSE,NA,NA,"South Dakota, USA","de","http://pbs.twimg.com/profile_images/811244417822683138/jvdg5AMS_normal.jpg"
"468","RT @2_Way_Radios: Look at this on eBay  https://t.co/ms6cpxckHQ #Motorola XTN446 walkie talkie radio #Comms #schools",FALSE,0,NA,2017-01-14 05:45:50,FALSE,NA,"820144875849089024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2_Way_Radios",1,TRUE,FALSE,NA,NA," United Kingdom","en","http://pbs.twimg.com/profile_images/809153446540673025/jZzEpUFV_normal.jpg"
"469","Motorola Nexus 6 - Smartpho... de #motorola ha bajado 157,40€, ahora por 500,87€ #oferta https://t.co/q5oq1mAnXu https://t.co/tgA4dhmXBD",FALSE,0,NA,2017-01-14 05:34:54,FALSE,NA,"820142124607770625",NA,"<a href=""http://amazonea.me"" rel=""nofollow"">amazonea.me</a>","pricemonkey_es",0,FALSE,FALSE,NA,NA,"Zaragoza, Aragón","es","http://pbs.twimg.com/profile_images/749499134827200512/fwPdTiXk_normal.jpg"
